,Tot_Streams,Best_Rank,Top_Category,%Stream,Best_Rank_Moment,Best_Rank_Moment_5_Day
2017-08-01,5761335,4,0,0.06110214759174231,0.0,0.0
2017-08-02,5716195,4,0,0.06108853925977109,0.0,0.0
2017-08-03,5718590,4,0,0.06093042171797325,0.0,0.0
2017-08-04,5936595,4,0,0.060590136134717566,0.0,0.0
2017-08-05,5706944,4,0,0.06122960138129843,0.0,0.0
2017-08-06,5210978,4,0,0.06194247083294919,0.0,0.0
2017-08-07,5414969,4,0,0.0604953429491129,0.0,0.0
2017-08-08,5846200,6,0,0.06339529644680326,-1.0,-0.2
2017-08-09,5836257,6,0,0.062375840297349085,0.0,-0.2
2017-08-10,5602431,6,0,0.059438137022353385,0.0,-0.2
2017-08-11,5716623,6,0,0.058256357923275076,0.0,-0.2
2017-08-12,5604922,6,0,0.060886791249691354,0.0,-0.2
2017-08-13,5071889,6,0,0.05998526780673024,0.0,0.0
2017-08-14,5243281,6,0,0.05810452389346513,0.0,0.0
2017-08-15,5198574,6,0,0.05632905303275866,0.0,0.0
2017-08-16,5231714,6,0,0.05656034517102358,0.0,0.0
2017-08-17,5133191,6,0,0.05512109739326105,0.0,0.0
2017-08-18,5429398,7,0,0.05539129427967811,-1.0,-0.2
2017-08-19,5436026,7,0,0.057713429899741125,0.0,-0.2
2017-08-20,4987531,7,0,0.05801314579599869,0.0,-0.2
2017-08-21,5143751,7,0,0.05736146799741455,0.0,-0.2
2017-08-22,5464581,8,0,0.05828376922145312,-1.0,-0.4
2017-08-23,5442792,12,0,0.05780656824114283,-1.0,-0.4
2017-08-24,5575645,13,0,0.05817104697534959,-1.0,-0.6
2017-08-25,6462687,14,0,0.05322323471503606,-1.0,-0.8
2017-08-26,5545170,15,0,0.05007321346260826,-1.0,-1.0
2017-08-27,4276898,17,0,0.04528278593712033,-1.0,-1.0
2017-08-28,4720517,21,0,0.0453692253536139,-1.0,-1.0
2017-08-29,4798666,23,0,0.04493313112048181,-1.0,-1.0
2017-08-30,5063792,24,0,0.04719828415632151,-1.0,-1.0
2017-08-31,5007923,24,0,0.04691447608699224,0.0,-0.8
2017-09-01,5010014,23,0,0.04523740487620661,1.0,-0.4
2017-09-02,4609180,22,0,0.04554595000753964,1.0,0.0
2017-09-03,4312314,23,0,0.04628207786847656,-1.0,0.0
2017-09-04,4232821,25,0,0.043200306246276264,-1.0,0.0
2017-09-05,4507562,27,0,0.044790582586348646,-1.0,-0.2
2017-09-06,4562742,26,0,0.04527091471557885,1.0,-0.2
2017-09-07,4642387,27,0,0.0456425108363169,-1.0,-0.6
2017-09-08,4677007,24,0,0.04316538642155384,1.0,-0.2
2017-09-09,4800677,24,0,0.04789411728884257,0.0,0.0
2017-09-10,4105130,31,0,0.0456052374351218,-1.0,0.0
2017-09-11,4315095,29,0,0.044694894456651056,1.0,0.0
2017-09-12,4584501,24,0,0.045724984202717076,1.0,0.4
2017-09-13,4701398,22,0,0.04585212878209881,1.0,0.4
2017-09-14,4846352,22,0,0.046249591373121346,0.0,0.4
2017-09-15,5613001,23,0,0.050634398016156726,-1.0,0.4
2017-09-16,5389274,23,0,0.052032966272244845,0.0,0.2
2017-09-17,4788376,25,0,0.051424259592303796,-1.0,-0.2
2017-09-18,4652301,24,0,0.04520182879896766,1.0,-0.2
2017-09-19,4798639,21,0,0.04546636403251555,1.0,0.0
2017-09-20,4900353,21,0,0.04597845955502006,0.0,0.2
2017-09-21,4956072,21,0,0.046325695680606654,0.0,0.2
2017-09-22,5076509,18,0,0.04570802784611135,1.0,0.6
2017-09-23,4746393,19,0,0.046343349658979856,-1.0,0.2
2017-09-24,4207649,20,0,0.045404073745560894,-1.0,-0.2
2017-09-25,4369713,20,0,0.04334546477663002,0.0,-0.2
2017-09-26,4713847,19,0,0.04548273954577285,1.0,0.0
2017-09-27,4565064,21,0,0.04328206779384296,-1.0,-0.4
2017-09-28,4604026,21,0,0.04335226685501005,0.0,-0.2
2017-09-29,4548070,20,0,0.04090347294099736,1.0,0.2
2017-09-30,4425305,18,0,0.0433715586354133,1.0,0.4
2017-10-01,3930030,20,0,0.0431095556054121,-1.0,0.0
2017-10-02,4107541,18,0,0.04144182535843517,1.0,0.4
2017-10-03,4277993,17,0,0.04017767464593648,1.0,0.6
2017-10-04,4246062,17,0,0.041091341049560304,0.0,0.4
2017-10-05,4496490,15,0,0.04371602369519726,1.0,0.4
2017-10-06,5786009,7,0,0.05156744053980777,1.0,0.8
2017-10-07,4964638,7,0,0.04891574411809084,0.0,0.6
2017-10-08,4109775,7,0,0.04545358575928217,0.0,0.4
2017-10-09,4299295,6,0,0.044050805423801555,1.0,0.6
2017-10-10,4383950,6,0,0.044099142965026615,0.0,0.4
2017-10-11,4383158,5,0,0.04383520473307938,1.0,0.4
2017-10-12,4792125,4,0,0.047044238602036416,1.0,0.6
2017-10-13,6516073,3,0,0.06053930814305706,1.0,0.8
2017-10-14,5906923,4,0,0.05939682726107574,-1.0,0.4
2017-10-15,5159320,4,0,0.05726154495784101,0.0,0.4
2017-10-16,5498993,5,0,0.05592431001629363,-1.0,0.0
2017-10-17,5639687,5,0,0.05589722095210323,0.0,-0.2
2017-10-18,5699070,4,0,0.05576127649114868,1.0,-0.2
2017-10-19,5534937,4,0,0.05378424105549145,0.0,0.0
