,Tot_Streams,Best_Rank,Top_Category,%Stream,Best_Rank_Moment,Best_Rank_Moment_5_Day
2017-08-10,597575,51,0,0.006339880800162077,1.0,0.0
2017-08-11,626669,50,0,0.00638619226130897,1.0,0.2
2017-08-12,660618,40,0,0.007176355043261726,1.0,0.6
2017-08-13,614760,43,0,0.007270770956711687,-1.0,0.6
2017-08-14,623445,46,0,0.006908837214477227,-1.0,0.2
2017-08-15,646882,45,0,0.0070092780219993,1.0,0.2
2017-08-16,657253,44,0,0.007105598001857664,1.0,0.2
2017-08-17,657858,43,0,0.007064193576458762,1.0,0.2
2017-08-18,1055406,39,0,0.01076736395647141,1.0,0.6
2017-08-19,1222348,33,0,0.012977475753627515,1.0,1.0
2017-08-20,1153723,34,0,0.01341968613472217,-1.0,0.6
2017-08-21,1237666,33,0,0.01380205586360772,1.0,0.6
2017-08-22,1375203,27,0,0.014667549860574855,1.0,0.6
2017-08-23,1413747,23,0,0.015015062569212815,1.0,0.6
2017-08-24,1465097,21,0,0.015285447048806685,1.0,0.6
2017-08-25,1470888,42,0,0.012113447125557831,-1.0,0.6
2017-08-26,1409380,41,0,0.012726784857800722,1.0,0.6
2017-08-27,1182745,40,0,0.012522624727828295,1.0,0.6
2017-08-28,1297687,39,0,0.012472162252875089,1.0,0.6
2017-08-29,1367868,33,0,0.012808266338918196,1.0,0.6
2017-08-30,1390192,33,0,0.012957616949480727,0.0,0.8
2017-08-31,1417059,31,0,0.01327508042143562,1.0,0.8
2017-09-01,1554054,29,0,0.014032170368683278,1.0,0.8
2017-09-02,1493526,25,0,0.014758386639480483,1.0,0.8
2017-09-03,1345289,28,0,0.01443836655995017,-1.0,0.4
2017-09-04,1372968,30,0,0.01401255523593779,-1.0,0.2
2017-09-05,1434226,29,0,0.014251566168249815,1.0,0.2
2017-09-06,1465699,28,0,0.014542469074014967,1.0,0.2
2017-09-07,1498344,27,0,0.014731254041623502,1.0,0.2
2017-09-08,2098628,24,0,0.019368816120029903,1.0,0.6
2017-09-09,1898987,24,0,0.018945308361297226,0.0,0.8
2017-09-10,1631118,27,0,0.018120625576949087,-1.0,0.4
2017-09-11,1899874,29,0,0.0196785164430761,-1.0,0.0
2017-09-12,2012250,24,0,0.020069817731944533,1.0,0.0
2017-09-13,2114956,22,0,0.02062689329439298,1.0,0.0
2017-09-14,2183052,22,0,0.020833250029357195,0.0,0.0
2017-09-15,2302679,23,0,0.02077226870072636,-1.0,0.0
2017-09-16,2192728,17,0,0.021170595903679586,1.0,0.4
2017-09-17,1913073,19,0,0.020545245939547648,-1.0,0.0
2017-09-18,2215435,24,0,0.021525200881293133,-1.0,-0.4
2017-09-19,2309136,21,0,0.021878707270246173,1.0,-0.2
2017-09-20,2354591,21,0,0.022092381316634584,0.0,0.0
2017-09-21,2367569,21,0,0.022130284022677277,0.0,-0.2
2017-09-22,2320944,18,0,0.020897386960461423,1.0,0.2
2017-09-23,2256115,17,0,0.02202850170979717,1.0,0.6
2017-09-24,1981873,18,0,0.021386077556929298,-1.0,0.2
2017-09-25,2085446,20,0,0.020686627734261716,-1.0,0.0
2017-09-26,2171167,19,0,0.02094905141625874,1.0,0.2
2017-09-27,2220535,21,0,0.021053230887584724,-1.0,-0.2
2017-09-28,2249071,21,0,0.021177622838764225,0.0,-0.4
2017-09-29,2653652,20,0,0.02386585579747531,1.0,0.0
2017-09-30,2543419,17,0,0.024927557827748432,1.0,0.4
2017-10-01,2211761,18,0,0.024261401011030928,-1.0,0.0
2017-10-02,2344629,20,0,0.023655443864911512,-1.0,0.0
2017-10-03,2416389,18,0,0.0226940275638646,1.0,0.2
2017-10-04,2391046,20,0,0.023139390487276673,-1.0,-0.2
2017-10-05,2437383,18,0,0.023696859768902186,1.0,-0.2
2017-10-06,2675654,17,0,0.023846597637525075,1.0,0.2
2017-10-07,2532319,16,0,0.024950513658675552,1.0,0.6
2017-10-08,2192909,18,0,0.02425329301331623,-1.0,0.2
2017-10-09,2293533,18,0,0.023499661204003878,0.0,0.4
2017-10-10,2369205,18,0,0.023832368071820136,0.0,0.2
2017-10-11,2283785,20,0,0.02283973861798632,-1.0,-0.2
2017-10-12,2352442,19,0,0.02309389733061048,1.0,-0.2
2017-10-13,2764802,8,0,0.02568712785024668,1.0,0.2
2017-10-14,2694657,7,0,0.02709601536313383,1.0,0.4
2017-10-15,2385383,8,0,0.026474557867348734,-1.0,0.2
2017-10-16,2547567,8,0,0.02590854847338033,0.0,0.4
2017-10-17,2677444,7,0,0.02653723138445149,1.0,0.4
2017-10-18,2712029,7,0,0.026535241525549515,0.0,0.2
2017-10-19,2770300,7,0,0.026919634856914898,0.0,0.0
2017-10-20,4326612,8,0,0.03841787281220695,-1.0,0.0
2017-10-21,3793835,10,0,0.03727004846191344,-1.0,-0.2
2017-10-22,3227580,11,0,0.03586942018738943,-1.0,-0.6
2017-10-23,3326780,11,0,0.03341630406022187,0.0,-0.6
2017-10-24,3549235,11,0,0.035095063701332446,0.0,-0.6
2017-10-25,3530143,10,0,0.03424509119171126,1.0,-0.2
2017-10-26,3531112,10,0,0.03395841832686265,0.0,0.0
2017-10-27,3477094,10,0,0.03186810900559982,0.0,0.2
2017-10-28,3034010,10,0,0.030697003624156838,0.0,0.2
2017-10-29,2660093,12,0,0.03013907677944632,-1.0,0.0
2017-10-30,2729983,12,0,0.02836672375548667,0.0,-0.2
2017-10-31,3968495,3,0,0.03701102864759815,1.0,0.0
2017-11-01,4232042,2,0,0.041813590776029225,1.0,0.2
2017-11-02,4359750,3,0,0.04166187193205071,-1.0,0.0
2017-11-03,4305243,3,0,0.03765741913591291,0.0,0.2
2017-11-04,3861961,5,0,0.037467968298790566,-1.0,0.0
2017-11-05,3329219,7,0,0.03639443011416167,-1.0,-0.4
2017-11-06,3739716,7,0,0.036559088235471236,0.0,-0.6
2017-11-07,3842005,7,0,0.03643698840393879,0.0,-0.4
2017-11-08,3827970,7,0,0.036537673953931225,0.0,-0.4
2017-11-09,3827908,7,0,0.036507575456286516,0.0,-0.2
2017-11-10,4304971,9,0,0.039614402495070825,-1.0,-0.2
2017-11-11,3971096,8,0,0.03923131015577348,1.0,0.0
2017-11-12,3478933,8,0,0.038596474683875025,0.0,0.0
2017-11-13,3561998,8,0,0.036350215851213445,0.0,0.0
2017-11-14,3744591,6,0,0.03692699815888207,1.0,0.2
2017-11-15,4002370,6,0,0.03923971444168102,0.0,0.4
2017-11-16,3975273,6,0,0.03895232859303475,0.0,0.2
2017-11-17,4118730,6,0,0.03880592146517701,0.0,0.2
2017-11-18,3893638,4,0,0.03929843808198687,1.0,0.4
2017-11-19,3445511,6,0,0.03859973838075964,-1.0,0.0
2017-11-20,3640151,5,0,0.037654957298618806,1.0,0.2
2017-11-21,3888398,4,0,0.038228990472949996,1.0,0.4
2017-11-22,4024588,5,0,0.038650377720552076,-1.0,0.2
2017-11-23,3354495,5,0,0.035432174251478224,0.0,0.0
2017-11-24,3046969,6,0,0.033858827986358454,-1.0,0.0
2017-11-25,3190131,7,0,0.034602233720008445,-1.0,-0.4
2017-11-26,3053979,8,0,0.03378868453429164,-1.0,-0.8
2017-11-27,3498152,8,0,0.03619289324135675,0.0,-0.6
2017-11-28,3449775,6,0,0.03484822698233583,1.0,-0.4
2017-11-29,3459614,8,0,0.034470069512465805,-1.0,-0.4
2017-11-30,3442965,7,0,0.03406267138172174,1.0,0.0
2017-12-01,3410218,7,0,0.030091726779504783,0.0,0.2
2017-12-02,3273783,7,0,0.030103713246748126,0.0,0.2
2017-12-03,2899424,8,0,0.028839103790243875,-1.0,-0.2
2017-12-04,3002964,7,0,0.02866080209805313,1.0,0.2
2017-12-05,2856479,7,0,0.02682700174810217,0.0,0.0
2017-12-06,2744798,7,0,0.025925951638638367,0.0,0.0
2017-12-07,2911205,7,0,0.027041189972309487,0.0,0.0
2017-12-08,2960342,8,0,0.026263405309550736,-1.0,0.0
2017-12-09,2588083,7,0,0.02358254389700102,1.0,0.0
2017-12-10,2352493,7,0,0.023544453060477748,0.0,0.0
2017-12-11,2682201,7,0,0.026477733795873825,0.0,0.0
2017-12-12,2665825,6,0,0.0253661768544894,1.0,0.2
2017-12-13,2861272,6,0,0.0272354378005019,0.0,0.4
2017-12-14,2972495,7,0,0.02806790641251941,-1.0,0.0
2017-12-15,3237479,3,0,0.027195966526810868,1.0,0.2
2017-12-16,3089039,3,0,0.02703305713464694,0.0,0.2
2017-12-17,2701231,3,0,0.0267577284094395,0.0,0.0
2017-12-18,2928614,5,0,0.027615657291840505,-1.0,-0.2
2017-12-19,3033066,6,0,0.02789016948642589,-1.0,-0.2
2017-12-20,3090350,3,0,0.028113974901212178,1.0,-0.2
2017-12-21,3098326,4,0,0.027616462985336793,-1.0,-0.4
2017-12-22,3712922,8,0,0.02947195022229882,-1.0,-0.6
2017-12-23,3797009,4,0,0.0314721330960565,1.0,-0.2
