Date,gucci,patek,versace,balenciaga,saint laurent
2017-04-03,-0.05408126439236005,-0.0806797502593164,-0.14574631014583053,-0.11449954894001577,0.009368420103132935
2017-04-04,0.010553874907544891,-0.056045686074895594,0.0061268976830748355,0.04367841633204078,0.004163550328187188
2017-04-05,-0.028003339196676663,-0.13539768432879762,0.023360232986697992,0.003491558276517922,-0.055614063144101236
2017-04-06,-0.011032551550738866,0.0013020742113707406,-0.0009797361030887426,-0.0014560579229189533,0.044653895084016244
2017-04-07,-0.0021016056379905487,0.1090373170546876,0.0018228448489038445,-0.021378766574041835,0.05406938187409941
2017-04-08,0.08063715031976591,-0.040467596290642616,0.12623029152071172,0.10452886215556378,-0.03127048914422992
2017-04-09,0.0047203096574934406,-0.4299658839271455,0.17580040704318242,0.04772147894503097,-0.9237827312354286
2017-04-10,-0.0822112280747763,-0.17233451249888848,-0.16443624556051223,-0.004281406269920237,-0.23879079915730606
2017-04-11,0.013547169073105297,-0.02370138518721975,0.0008304633901164912,0.0013554232296459218,-0.030005575595378642
2017-04-12,-0.04371581539407442,0.003993569605502161,-0.03248354356396895,0.029183931237046143,-0.09721048201269901
2017-04-13,-0.02079991091610879,0.20701808796879212,0.0014508536324354254,0.07725362504991687,0.515348498229723
2017-04-14,0.10906716288468236,0.26551998714966407,0.06554305715017736,0.01568295955375802,-0.34918211572159685
2017-04-15,-0.01813935391357606,-0.4349997225534077,0.024954515568471676,0.06384058654363979,-0.1912190976345248
2017-04-16,0.07400522112110605,0.6149622867397135,0.0922542615042226,-0.5150656473592414,0.9757271582191465
2017-04-17,-0.08039858627523055,-0.143880614866569,-0.1292393822501647,-0.41446508773175056,-0.0959332329835676
2017-04-18,-0.021759977978654255,0.11960562345685397,-0.03709445077211189,-0.16437122333334375,0.1276965467070317
2017-04-19,-0.03655361611065752,-0.05039252855430265,-0.004973346969613504,0.02568411694473388,0.17107389149191862
2017-04-20,-0.024643662289912775,0.0862246065450902,0.043214202347937034,-0.08103423198326604,-0.1762699028460676
2017-04-21,0.0019326265546068151,-0.058483415552644524,-0.007874006756717566,-0.15631435961095444,0.010707470827641348
2017-04-22,0.10969861464872274,0.2534377512257521,0.127430119662365,-0.055984500385477254,0.2746203786523681
2017-04-23,-0.006463087775617535,0.20274387237226107,-0.8945130416054953,0.001473842179490245,-0.2726052629265291
2017-04-24,-0.06951927496075133,0.06754091570590065,-0.9832435689711984,-0.10175574959085402,0.1301735268165551
2017-04-25,0.03167033848871356,-0.018214870391740193,0.1096485131787214,0.009235112742479526,-0.1048190103876914
2017-04-26,-0.054533975648219477,0.049040912903163106,-0.08304525887958115,0.346784805228199,-0.0460375471591029
2017-04-27,-0.012842448460913772,0.02070575464351421,0.03946342911596041,0.034912983522014135,0.04729894826658737
2017-04-28,0.03272835881290244,0.022214866388949803,0.07997634367392925,-0.09765746615604681,0.09155875452825143
2017-04-29,0.10044459266617045,0.09734638478826262,0.6440931988128599,-0.027247348768060883,-0.12456511455380641
2017-04-30,0.044459455306779076,-0.15602424280053923,0.286828526615597,0.22758943724453795,0.4759221551724811
2017-05-01,-0.06338628087462245,-0.020988759846774355,-0.013849210036151235,0.03152883817141612,0.023253205474995875
2017-05-02,-0.09001213872041693,-0.019463628903839767,0.4223303911722615,-0.0963777195209636,-0.06195827027034709
2017-05-03,0.0010075990881896618,0.03231683661774108,-0.34356135481672356,0.02998557457572089,0.06401032549711383
2017-05-04,-0.053659476695825305,-0.06608150097412868,-0.07018523701687958,-0.028258735448818944,-0.013561104608410826
2017-05-05,0.06671815509863463,0.09619071015003462,-0.05215485135244839,0.03632931573891471,-0.024836570610684835
2017-05-06,0.036473840069089145,0.028105365118847453,0.11459243116170392,0.1530015922396081,0.1854141951899156
2017-05-07,0.04104336220467589,-0.27410467704322167,0.2222198228707158,0.10761557797239658,-0.07811018484058832
2017-05-08,-0.0682731852837723,-0.0450056679731311,-0.13196125739780712,-0.057547296468194134,-0.012506538153064448
2017-05-09,0.026287077461319197,0.07061861664230307,0.06795594979034322,0.0445239421547849,0.00080732781590118
2017-05-10,-0.053757259341953946,-0.1081469113844237,0.020664584372313735,0.077219195403094,-0.039171516782210314
2017-05-11,-0.0026417229004855186,0.29108416953062666,0.018340403394187958,0.011468479701340854,0.04047265867046851
2017-05-12,0.009407000994307588,-0.19481094954028716,-0.03221528816572058,0.039311044800170794,0.0074628267945843485
2017-05-13,0.08160276325186215,0.1297847857450033,0.10514358620284864,0.14257433972648564,0.026403523797848893
2017-05-14,0.08188999617469592,0.11801122435685103,0.013407357343288323,0.046137485057349395,-0.31519178181377927
2017-05-15,-0.1373278896527862,-0.03945315307547109,-0.28153784510584384,-0.06658429103880482,-0.01891931951782308
2017-05-16,0.01629257124283051,-0.060401758475024825,0.08455461841994075,0.022174561320216685,-0.06856439960039992
2017-05-17,-0.041713639383138865,0.06743519160109873,-0.06954827663929956,-0.030817226584298918,-0.02925966466547851
2017-05-18,-0.05848346476406635,-0.043319933626914255,0.08474316321967168,-0.00348276144705828,0.03721191632779837
2017-05-19,0.06240218265192041,0.07050324452420367,-0.06355140503741519,0.016066074033398315,0.11181072268222743
2017-05-20,0.0818482449551141,0.10987131560220521,0.11982214488032025,0.10197606548319886,-0.12497626635539183
2017-05-21,-0.017867560440908627,-0.057371348341969816,-0.1341215619679827,0.10126560545261262,0.249076152510583
2017-05-22,-0.08320838710088718,-0.05307279529344342,-0.1328731675474069,-0.034501288185282586,0.10642980384923503
2017-05-23,-0.01123944461325277,-0.04147977097457535,-0.09743296348065404,0.0003097478679698687,-0.06878076681530901
2017-05-24,-0.017248303657608828,0.044418305887687526,0.02746342366580665,0.01945243498628315,0.06798703458598876
2017-05-25,0.030218763685937504,0.09086149871932839,0.03553283411931267,0.08022496145880162,-0.010748753021412642
2017-05-26,0.11464170292524214,-0.02016662939785044,-0.07812150593667348,0.01933293477432509,0.013540818571404066
2017-05-27,0.0025008537686126847,0.0298698498638403,0.04741291291083422,0.09454632677161975,0.04774408166123215
2017-05-28,0.0419898301527036,-0.4379721274997159,0.7722955068053907,0.10622947472450148,-1.1837036846881195
2017-05-29,-0.04024315086949459,-0.2830020456671718,-0.16797185179430704,-0.001884850559550906,-1.0685451505729044
2017-05-30,-0.004136951427752972,-0.042958312632996896,0.10921489681565293,0.027847985107765524,0.1978108149330946
2017-05-31,-0.04969023511969832,-0.013509813167712457,-0.08951492906448046,0.03973100795959723,0.880045066772492
2017-06-01,-0.07444650626951402,-0.02599829336136053,0.025963353345695363,0.03364215377463201,-0.9867129267455808
2017-06-02,-0.0025220955748319063,0.06285900570030326,-0.06038355698247665,0.051659617115506005,0.18698590329189418
2017-06-03,0.06700661117823255,-0.027805209985788275,0.235348732414981,0.08175178859299011,-0.20067403095691627
2017-06-04,0.0416915616280003,0.5223187617536554,0.07159094822220075,0.11096072243700669,1.166043199490608
2017-06-05,-0.07543293364173442,-0.2464809950050933,-0.14001453502038133,-0.09695968544359036,-0.041399303003707644
2017-06-06,0.03325891704761838,0.14068379921989274,-0.02339708942722722,0.12757419478679127,0.36421219922570497
2017-06-07,-0.020889134237249182,-0.013087142988515984,0.014294631878775459,0.015317338526586882,0.006870136649015466
2017-06-08,-0.03969915021412961,0.12198218659241607,-0.07276124899607712,-0.04101149104283488,-0.30827774496567967
2017-06-09,0.021934131582692626,-0.09020604909766938,0.07175089094114447,0.036777619814763254,0.0404628915896971
2017-06-10,0.0884932459061803,0.2753657306885188,0.07162104853942736,0.10001317571134663,0.4470080315793256
2017-06-11,0.03224765039264623,-0.10685369955382827,0.07246942333375231,0.06437242948092475,0.35762522380935946
2017-06-12,-0.11241975684840524,-0.058973651588576176,-0.22700553657435493,-0.05226677216265874,0.07609446292194866
2017-06-13,0.002940765950858293,-0.025042056909583686,0.03892831427852328,0.013353966618170742,-0.024139026353776905
2017-06-14,-0.023259957678430872,0.05647858311995363,0.007812833861238995,0.02233235594523067,0.08174754502978177
2017-06-15,-0.013315552524521662,0.10526557143761649,0.05560373518332799,0.021034545177434485,-0.08323963449315966
2017-06-16,0.018470304020291584,-0.013990417310275182,0.02980796714275075,0.03219268943619512,0.005918043667656407
2017-06-17,0.09959539516413685,0.04592537843788042,0.06458756388752593,0.08981493264438632,0.13237523351910746
2017-06-18,-0.029842591978682755,-0.025188442855300287,-0.2096497139172959,-0.04952424058790163,-0.056463293409961535
2017-06-19,-0.11917272533093509,-0.1910858090748967,-0.357234131664994,-0.09108654556314441,0.11900759706127126
2017-06-20,0.039772111524239095,0.021523862815070852,0.004643054424275518,0.03130815969627468,-0.02566097342356427
2017-06-21,-0.07599438608727269,-0.021469006789678405,0.06195250083846341,0.07101602963643652,-0.01660788910795359
2017-06-22,-0.014688530844640117,-0.027598383037391046,0.17414318593901235,0.05655029521915842,-0.034509778059308084
2017-06-23,0.07841294852884081,0.17159954547680772,-0.10792745893619698,0.03741699513838453,0.05914113485407022
2017-06-24,0.07408391007117343,0.05360561565032045,0.029517910212626442,0.11226990553295099,-0.020903287255982936
2017-06-25,-0.06809460409001511,-0.034058131186375684,0.39416247623906475,-0.000172337044910785,-0.04424938287413392
2017-06-26,0.0050372760220654955,-0.12517697487908838,-0.09678683911652544,-0.048504028285474385,0.08210069630376013
2017-06-27,-0.08496498307494546,-0.005636683501553719,0.042754085567252534,0.0735995135073338,-0.04893262527100722
2017-06-28,0.0030323230624208636,-0.01952697081066542,-0.07155580604025474,0.03810561479510104,0.016676970237513793
2017-06-29,-0.040729709453261,0.01615157733623484,0.014035954710525992,-0.01368304695029483,-0.005480351286195034
2017-06-30,0.06480080987888251,-0.005022254508241059,-0.0033142697745995944,0.004198817151137211,-0.004339422707314428
2017-07-01,0.07208659422611832,0.08388191264444722,0.13013034291064499,0.07086371278228705,0.09095232464869604
2017-07-02,0.2537858333170363,0.161572691686683,-0.7114631744702377,0.07876379627551013,-0.45471234167221947
2017-07-03,-0.11822810018836882,-0.21820301564353708,-0.71213333038911,-0.03103969189572794,0.08749690027796925
2017-07-04,0.07223896616522987,0.05972210264042632,0.0816620183083254,0.014596108825673287,-0.0015159425522195472
2017-07-05,-0.12385006840939353,-0.04852480431728441,-0.03571357336006135,-0.04859375767393953,-0.07880634198071863
2017-07-06,-0.013366549273654965,0.028162535258315212,0.04777638664459123,0.09438790041584483,0.030245149179114472
2017-07-07,-0.006318916720425824,0.03459784319983854,0.03298998580414218,0.011634099750370233,0.14619150171732476
2017-07-08,0.08534506709923567,0.14508574519902773,0.3665575549283734,0.060360973140792695,-0.15481084772489628
2017-07-09,-0.08460136283129363,-0.22846315541681833,0.6435763277280706,-0.11209702985576897,0.03307718207062543
2017-07-10,-0.09885785165208721,-0.09879430052657698,-0.16945831486978136,-0.12285468919665629,0.07633193756199946
2017-07-11,0.015488622757496212,0.07681363535412053,0.16743501498661834,-0.0018856406414201159,-0.06256114594535081
2017-07-12,-0.017474230380441456,0.07393377023876412,-0.19420062504869173,-0.0020323163217102064,0.008934376948394357
2017-07-13,0.0014648385044780388,0.017443841394224228,0.11622201348496955,-0.03183250193767652,0.02997954409390183
2017-07-14,0.08846562142335568,0.03681181551481169,0.01808560352163789,0.023078034534487635,-0.00730335983528482
2017-07-15,0.006624669833263486,0.05406967955459192,0.3256298921711679,0.07392515271199869,-0.007371266785331423
2017-07-16,0.1363762105682954,-0.07335994160843542,0.06887636449580493,-0.08948038024793503,0.0636108187430709
2017-07-17,-0.07829263954776855,-0.15216928735167257,-0.20277896768654544,-0.17045807983925587,0.13980985534678705
2017-07-18,-0.0026147223312341095,0.1377733293676933,0.028458612007824666,-0.10793110427942958,-0.03479207513283253
2017-07-19,-0.02099623291245941,-0.034018630079274484,-0.05907271683301833,-0.06664184960980926,0.018135304740455563
2017-07-20,-0.07847958405048547,-0.042210522547951004,-0.02291934278497685,-0.1356345759093125,0.001438884009632723
2017-07-21,0.002749273277205321,0.17312721019882363,0.012583296705587804,-0.0624778347237529,0.07776202734129406
2017-07-22,0.1117406468288829,-0.051993257359058506,0.05835936471375474,0.01858149186079515,-0.0771057969544908
2017-07-23,-0.05736825850652333,-0.11178385482113024,-0.6559461002687093,0.13495228523197045,-0.04698691748496797
2017-07-24,-0.07979273358065997,-0.20856105535686661,-0.7568108855436124,0.0665914219793253,0.08813555952628435
2017-07-25,0.04210429506603697,0.02001336429701126,0.48974258819787325,0.003591871559101175,-0.057780550905026325
2017-07-26,-0.05866429009645677,0.001137726398181639,-0.479844115892782,0.022040875941533446,0.02759295129257356
2017-07-27,-0.0034636266021341837,0.08394271733385085,0.141950694476878,0.011940395569117215,0.036913307485698266
2017-07-28,0.08184481974082713,-0.0514967557065733,-0.08667351100393997,0.012118860087488631,-0.01189744823958129
2017-07-29,0.04369998581826203,0.04216121491892365,0.23552561544184047,0.10669014441910973,0.024145441954019832
2017-07-30,-0.003856497647144713,0.184897585626769,1.1769824140303147,0.1315219683702984,-1.1330575587528389
2017-07-31,-0.07489252488478101,-0.08249636884838309,-0.1498577597427524,-0.17241984997677337,-1.5217995013027772
2017-08-01,-0.023953927693595833,0.017052340086923065,0.07632487414964075,0.07781191909186347,0.15275705328246558
2017-08-02,0.013945303234357588,0.06527262818295376,-0.04771336053551936,-0.012381312099760632,-0.22713104908066178
2017-08-03,-0.025079399279702458,0.019505486807052923,0.014554740668594086,0.010610119133980512,-0.026583583765707977
2017-08-04,0.04239935657795136,0.06163677774590096,-0.04993763501864065,0.004686933182846848,0.19278211378007404
2017-08-05,0.05603481485885565,0.08600105380122193,0.14552993529027358,0.10941110269506174,-0.22737244921917105
2017-08-06,0.06795247538433122,-0.13679254539418506,0.08291544542813069,0.032764073813113415,1.7040489701981938
2017-08-07,-0.12169860833066443,-0.0272076607889864,-0.22139188316873154,-0.0685801667124725,-0.2825243534188513
2017-08-08,0.012750339433499791,-0.0023328144140292977,0.0369388967805016,0.028348963685721897,0.13173501725258013
2017-08-09,-0.06393138979718077,0.033130068335168704,-0.0032628263874792188,-0.009059662220155225,0.2471072485099772
2017-08-10,-0.01903979110823982,-0.032188903156651696,0.05751565952738162,0.019234550064876826,-0.05263461322633087
2017-08-11,0.022776431730786605,0.0271187820284111,0.06773869014601844,-0.006096545779103062,-0.2375298126171999
2017-08-12,0.08338148409393839,0.055361999594457686,0.011712882238349162,0.07762534564999188,0.714156909135765
2017-08-13,-0.003881584856812892,0.07309264150951804,-0.5382231540714802,0.06563546356377552,0.20148998415287495
2017-08-14,-0.10418665533522975,-0.1923453999008637,0.07159821773045283,-0.09170497258904864,0.056139156799701495
2017-08-15,0.06566328188712606,0.12409343588946561,-0.297737031253924,0.10325607690529653,0.00958681512466733
2017-08-16,-0.0460318333225491,-0.09544784549806445,-0.051294413904524466,-0.020929025289013165,0.07425120258368884
2017-08-17,-0.027300093978056897,0.1421948302505528,-0.08151186544135411,0.022071272801238422,-0.06426823178120604
2017-08-18,0.10590180674201088,-0.01675027407279677,0.06953540087459176,0.008899490361277594,0.018867910971254176
2017-08-19,0.0588509680389026,0.06697486602682043,0.09935364982579276,0.09298443511627484,0.11622672391669622
2017-08-20,0.06468760283317873,-0.06821422949021627,0.8097600167147344,0.13252680803451786,0.11598230887982769
2017-08-21,-0.08619977913505356,-0.1683989633758169,-0.22686951410238582,-0.1962345390888633,-0.02050493621267782
2017-08-22,-0.02759791312140697,0.02422927377265157,0.12920944285783756,0.08152226569967377,0.0436195059030242
2017-08-23,-0.021816767343024332,0.008305765229597372,-0.08757804375176409,0.02909880096725304,-0.021910881838558723
2017-08-24,-0.013023726161530995,-0.01706547419999619,0.05572001897028651,0.04912811233992875,9.68316880060778e-05
2017-08-25,0.007807645924124407,0.07707462152111079,-0.015083450699935969,0.04653136388252809,0.05601950500359469
2017-08-26,0.043249060939957715,0.032533929780891285,0.10051543597406064,0.05856702614338344,0.04920937564845111
2017-08-27,-0.24612993800976674,-0.04123754550577194,-0.013908543821435693,-0.09509086467812058,-0.04920116779129576
2017-08-28,0.05629957789643997,-0.05183291714491064,-0.3187603463267433,-0.026834805493190065,0.16671124890538763
2017-08-29,-0.0904786005485534,0.019972336914439642,0.09228725125733181,0.012870485214475688,-0.030284413904520274
2017-08-30,0.01694688009835623,0.06156826671878496,-0.06387475834499654,0.01617795281827783,0.02362516620030783
2017-08-31,-0.002500248312683282,-0.01729909358784249,0.01021690986125974,-0.007087573014120193,-0.004033195660777117
2017-09-01,0.06940778776894899,0.0283758614043886,0.00280311222607587,-0.023106436088777105,0.004465409811521902
2017-09-02,0.09542899994199938,0.0913951036962412,0.14466459068598442,0.10095231033020549,0.0487241752155278
2017-09-03,0.3556527948617047,-0.17009828645933517,-0.14843484658811432,-0.04096281469157468,-0.7045740975928604
2017-09-04,-0.17092571622238745,-0.1561697422861169,-0.26252414504759225,-0.1438515977224272,-0.0466332658854402
2017-09-05,0.01086772729102091,-0.003146973828769415,-0.052993542216592984,-0.06481552506699592,-0.03464787488110774
2017-09-06,-0.05629148629619368,-0.02160666065142664,0.1446940238033645,-0.04564727058875262,-0.04907859520856658
2017-09-07,-0.024427269765405366,0.028166442963957237,-0.12381775719633639,0.02968944731380352,0.05278592789167036
2017-09-08,-0.035009400241716324,0.11845588218204686,0.008218290018189661,-0.03571827488996184,0.6865452402317498
2017-09-09,0.1096243551561519,-0.006962701132045487,0.0858988826225137,0.04996019843121705,-0.6425438282134679
2017-09-10,-0.073517438548669,-0.03269512403637421,0.581388321915143,0.04225865661365074,-0.7954984053541357
2017-09-11,-0.09255428349482867,-0.03972522833655463,-0.2051925948802995,-0.09297245798956455,-0.08520115111999405
2017-09-12,0.06105978716236765,-1.7880500718846226e-05,0.07344365358499645,0.022871565126902055,-0.2425106472714124
2017-09-13,-0.03469443844431958,0.012762325207999081,-0.0838876499350247,-0.015726085500682347,0.5004379060879245
2017-09-14,-0.007992380131174273,0.07049215195635655,0.108084397145752,0.035712782225364795,-0.35121856121050243
2017-09-15,0.08831545736228316,0.03648112460461518,-0.041352178121103776,-0.00490909620343332,0.09579767129425482
